id_recibo,producto_id,pedido_id,cantidad,valor_unitario,valor_total,ciudad,costo_envio
565,62594,59145,5,300,1500,BR-SC,300.0
566,10086,59883,3,750,2250,BR-SE,450.0
567,31835,61555,1,399,399,BR-PI,79.8
568,83795,62982,3,310,930,BR-MS,186.0
569,30211,63763,5,380,1900,BR-RJ,380.0
570,32986,64308,5,315,1575,BR-PR,315.0
571,30211,64401,1,380,380,BR-MA,76.0
572,21516,64826,2,320,640,BR-AL,128.0
573,51238,65699,3,410,1230,BR-AP,246.0
574,7871,65935,3,420,1260,BR-RS,252.0
575,6742,66170,6,850,5100,BR-BA,1020.0
576,56571,67149,5,420,2100,BR-AM,420.0
577,66539,67457,5,399,1995,BR-BA,399.0
578,24159,67883,1,270,270,BR-RN,54.0
579,49026,68308,4,240,960,BR-RR,192.0
580,13906,68331,5,340,1700,BR-RR,340.0
581,87156,68685,1,160,160,BR-SC,32.0
582,55452,68764,6,350,2100,BR-SP,420.0
583,77079,69699,4,100,400,BR-MA,80.0
584,18751,70671,3,990,2970,BR-RS,594.0
585,50478,73549,4,315,1260,BR-RJ,252.0
586,29893,74663,1,420,420,BR-PI,84.0
587,11736,74752,3,740,2220,BR-MS,444.0
588,58472,76251,6,150,900,BR-RJ,180.0
589,91498,76511,3,130,390,BR-RJ,78.0
590,13716,76587,4,450,1800,BR-SC,360.0
591,7729,76815,6,360,2160,BR-DF,432.0
592,57708,77658,1,990,990,BR-PB,198.0
593,100481,77693,5,410,2050,BR-RR,410.0
594,9809,78210,5,260,1300,BR-DF,260.0
595,3865,78351,5,6500,32500,BR-AP,6500.0
596,8691,78358,3,180,540,BR-RS,108.0
597,3820,78428,4,139,556,BR-SE,111.2
598,29650,79323,4,120,480,BR-TO,96.0
599,39814,80085,3,390,1170,BR-DF,234.0
600,6769,80388,2,220,440,BR-PA,88.0
601,53138,80486,2,690,1380,BR-PR,276.0
602,14074,80885,6,450,2700,BR-PA,540.0
603,73038,80967,2,90,180,BR-PR,36.0
604,8707,81035,6,150,900,BR-MG,180.0
605,29012,84027,6,525,3150,BR-BA,630.0
606,59784,84788,2,390,780,BR-MG,156.0
607,47405,84905,2,310,620,BR-AM,124.0
608,15875,85912,6,490,2940,BR-MA,588.0
609,11736,86177,3,740,2220,BR-SC,444.0
610,36306,86989,4,390,1560,BR-TO,312.0
611,12895,87016,1,2600,2600,BR-RR,520.0
612,71946,87653,5,290,1450,BR-MG,290.0
613,89100,87836,4,4200,16800,BR-AC,3360.0
614,57815,88544,5,100,500,BR-SE,100.0
615,40508,88790,3,245,735,BR-RO,147.0
616,5292,89312,1,576,576,BR-AL,115.2
617,6262,90122,5,644,3220,BR-SP,644.0
618,4307,90504,3,6175,18525,BR-RR,3705.0
619,13716,91561,4,450,1800,BR-RS,360.0
620,44207,91860,2,290,580,BR-MS,116.0
621,91248,92894,6,45,270,BR-RJ,54.0
622,100460,95660,4,890,3560,BR-DF,712.0
623,9981,95923,3,4000,12000,BR-AL,2400.0
624,75557,96776,6,90,540,BR-PA,108.0
625,43054,97090,3,320,960,BR-PR,192.0
626,84743,97588,1,120,120,BR-GO,24.0
627,7871,97962,3,420,1260,BR-MS,252.0
628,22568,98248,2,245,490,BR-CE,98.0
629,47405,98373,3,310,930,BR-AM,186.0
630,45878,98500,6,210,1260,BR-RJ,252.0
631,100932,99905,5,3900,19500,BR-MT,3900.0
632,17329,100270,5,590,2950,BR-RN,590.0
633,88368,101123,2,250,500,BR-MT,100.0
634,6769,102986,6,220,1320,BR-SP,264.0
635,25562,103121,1,320,320,BR-PE,64.0
636,72621,103312,3,179,537,BR-RO,107.4
637,100961,103484,3,480,1440,BR-PI,288.0
638,41189,103629,6,160,960,BR-PI,192.0
639,30263,103831,1,135,135,BR-PE,27.0
640,56380,103959,5,179,895,BR-RS,179.0
641,49026,103986,1,240,240,BR-RN,48.0
642,8673,104107,5,490,2450,BR-MT,490.0
643,13814,105315,4,550,2200,BR-CE,440.0
644,57708,105465,3,990,2970,BR-RN,594.0
645,86544,106350,4,50,200,BR-MT,40.0
646,53138,106676,6,690,4140,BR-RR,828.0
647,3829,107503,1,2630,2630,BR-PE,526.0
648,48872,107678,5,120,600,BR-PA,120.0
649,75557,108371,3,90,270,BR-DF,54.0
650,6381,108398,1,586,586,BR-RO,117.2
651,27336,108921,3,250,750,BR-PR,150.0
652,17395,109806,5,1400,7000,BR-PR,1400.0
653,53731,110067,3,430,1290,BR-PI,258.0
654,4835,110510,6,560,3360,BR-PA,672.0
655,6699,110692,4,320,1280,BR-SE,256.0
656,45878,110763,1,210,210,BR-RN,42.0
657,16634,111103,1,480,480,BR-DF,96.0
658,44424,112049,3,360,1080,BR-PA,216.0
659,100939,112263,1,310,310,BR-AC,62.0
660,19432,112771,3,190,570,BR-AC,114.0
661,87711,113444,4,140,560,BR-AL,112.0
662,37794,114066,5,105,525,BR-PR,105.0
663,15875,114214,1,490,490,BR-SC,98.0
664,33348,114433,3,160,480,BR-MT,96.0
665,6381,114692,4,586,2344,BR-PE,468.8
666,83009,115103,5,280,1400,BR-TO,280.0
667,8691,115585,5,180,900,BR-BA,180.0
668,18790,116023,1,890,890,BR-RN,178.0
669,13472,116627,3,450,1350,BR-TO,270.0
670,11218,117102,6,250,1500,BR-PE,300.0
671,41262,117887,1,390,390,BR-AM,78.0
672,18128,118452,5,795,3975,BR-SP,795.0
673,51314,120537,6,410,2460,BR-RN,492.0
674,18751,121899,4,990,3960,BR-MG,792.0
675,8673,122458,3,490,1470,BR-RN,294.0
676,3820,122627,4,139,556,BR-SP,111.2
677,56571,124747,6,420,2520,BR-RO,504.0
678,98964,125525,2,280,560,BR-MT,112.0
679,84692,126480,5,499,2495,BR-AC,499.0
680,100961,127170,6,480,2880,BR-BA,576.0
681,8673,127854,3,490,1470,BR-RR,294.0
682,100484,128390,1,320,320,BR-RS,64.0
683,15875,128922,1,490,490,BR-RR,98.0
684,8673,129752,4,490,1960,BR-SP,392.0
685,5567,132293,6,210,1260,BR-RN,252.0
686,42913,132461,2,2590,5180,BR-PA,1036.0
687,56350,132854,6,245,1470,BR-CE,294.0
688,31651,133264,1,180,180,BR-TO,36.0
689,43888,133310,4,190,760,BR-PA,152.0
690,18212,133346,4,120,480,BR-PB,96.0
691,12812,133915,5,320,1600,BR-MG,320.0
692,74864,134336,5,130,650,BR-RN,130.0
693,66135,134477,3,490,1470,BR-DF,294.0
694,75706,134699,5,100,500,BR-BA,100.0
695,13814,135175,1,550,550,BR-BA,110.0
696,67445,135600,3,320,960,BR-MS,192.0
697,4853,137826,1,100,100,BR-TO,20.0
698,23575,139579,4,210,840,BR-AC,168.0
699,7729,191,4,360,1440,BR-PB,288.0
700,100961,481,6,480,2880,BR-MA,576.0
701,14836,2264,4,1100,4400,BR-SC,880.0
702,86544,3130,1,50,50,BR-RN,10.0
703,49026,3748,3,240,720,BR-SP,144.0
704,82990,4443,2,450,900,BR-RS,180.0
705,56380,4656,5,179,895,BR-RJ,179.0
706,15470,4817,3,590,1770,BR-PA,354.0
707,95805,5055,2,100,200,BR-SC,40.0
708,43699,6589,3,169,507,BR-GO,101.4
709,100460,7987,6,890,5340,BR-RR,1068.0
710,30211,8549,1,380,380,BR-TO,76.0
711,79551,8739,4,290,1160,BR-RS,232.0
712,57708,8753,2,990,1980,BR-TO,396.0
713,85154,9672,2,420,840,BR-MS,168.0
714,37794,10136,1,105,105,BR-PR,21.0
715,16634,10201,5,480,2400,BR-AL,480.0
716,6742,11036,2,850,1700,BR-RS,340.0
717,71770,12312,1,530,530,BR-RN,106.0
718,6262,14070,5,644,3220,BR-SE,644.0
719,17990,15382,4,3800,15200,BR-AC,3040.0
720,10795,15683,3,300,900,BR-RR,180.0
721,97039,19001,4,320,1280,BR-SE,256.0
722,65473,19529,5,210,1050,BR-RJ,210.0
723,73692,20375,1,90,90,BR-CE,18.0
724,89334,21967,1,350,350,BR-GO,70.0
725,2706,23880,6,590,3540,BR-RS,708.0
726,35682,23893,6,250,1500,BR-AL,300.0
727,87156,24403,3,160,480,BR-MT,96.0
728,80644,24430,2,990,1980,BR-RR,396.0
729,38723,24671,5,80,400,BR-AP,80.0
730,55051,25352,1,760,760,BR-AM,152.0
731,93262,26047,2,450,900,BR-SE,180.0
732,29510,27881,6,360,2160,BR-PA,432.0
733,83792,27976,2,390,780,BR-SP,156.0
734,41518,28333,2,260,520,BR-MG,104.0
735,64127,28669,1,590,590,BR-SP,118.0
736,45878,30188,4,210,840,BR-AM,168.0
737,32890,31161,5,480,2400,BR-MG,480.0
738,32126,31950,3,210,630,BR-CE,126.0
739,13716,32323,1,450,450,BR-AC,90.0
740,7940,33502,5,1200,6000,BR-SC,1200.0
741,50330,33764,5,210,1050,BR-SE,210.0
742,57708,34448,3,990,2970,BR-SE,594.0
743,57696,34932,3,410,1230,BR-BA,246.0
744,91498,35004,1,130,130,BR-MS,26.0
745,49497,36165,6,320,1920,BR-GO,384.0
746,70240,36180,3,290,870,BR-RO,174.0
747,38723,36659,1,80,80,BR-MG,16.0
748,22568,37652,4,245,980,BR-AC,196.0
749,83009,37807,4,280,1120,BR-RS,224.0
750,54794,38088,6,350,2100,BR-AL,420.0
751,75557,38114,6,90,540,BR-AM,108.0
752,12895,38121,1,2600,2600,BR-BA,520.0
753,18790,38140,3,890,2670,BR-AM,534.0
754,58472,38347,2,150,300,BR-PA,60.0
755,86845,38462,3,110,330,BR-SC,66.0
756,29893,38965,5,420,2100,BR-AC,420.0
757,35682,39092,5,250,1250,BR-ES,250.0
758,37794,41397,5,105,525,BR-MG,105.0
759,13814,44339,5,550,2750,BR-PR,550.0
760,75557,44437,4,90,360,BR-RR,72.0
761,46573,44615,6,350,2100,BR-SC,420.0
762,89100,48689,2,4200,8400,BR-PR,1680.0
763,35682,49520,2,250,500,BR-ES,100.0
764,50330,50429,5,210,1050,BR-ES,210.0
765,33348,50916,3,160,480,BR-PI,96.0
766,74864,51586,4,130,520,BR-PA,104.0
767,48483,52795,5,400,2000,BR-ES,400.0
768,41262,53015,1,390,390,BR-RS,78.0
769,33349,53307,2,270,540,BR-SE,108.0
770,8691,53542,6,180,1080,BR-RJ,216.0
771,44379,54790,2,165,330,BR-PE,66.0
772,86544,54836,5,50,250,BR-PB,50.0
773,6262,55160,2,644,1288,BR-PE,257.6
774,27546,55707,2,336,672,BR-PR,134.4
775,31651,56381,1,180,180,BR-PA,36.0
776,17395,56500,1,1400,1400,BR-MS,280.0
777,56380,56900,2,179,358,BR-SC,71.6
778,58472,57838,6,150,900,BR-RS,180.0
779,12751,58265,4,400,1600,BR-PA,320.0
780,43699,58533,6,169,1014,BR-RN,202.8
781,33976,58753,2,120,240,BR-SP,48.0
782,44207,58882,2,290,580,BR-SC,116.0
783,40508,59090,4,245,980,BR-CE,196.0
784,33349,59143,5,270,1350,BR-RO,270.0
785,53458,60052,2,450,900,BR-MA,180.0
786,29510,61201,2,360,720,BR-AP,144.0
787,10086,61462,4,750,3000,BR-SE,600.0
788,14836,62718,6,1100,6600,BR-PB,1320.0
789,74506,62789,1,420,420,BR-AL,84.0
790,56350,62968,4,245,980,BR-PA,196.0
791,89334,64431,6,350,2100,BR-TO,420.0
792,41518,64689,5,260,1300,BR-DF,260.0
793,13716,65018,6,450,2700,BR-PR,540.0
794,3865,65703,3,6500,19500,BR-RN,3900.0
795,95805,66056,4,100,400,BR-PI,80.0
796,7729,66449,3,360,1080,BR-PA,216.0
797,68110,66470,1,790,790,BR-AP,158.0
798,86544,67255,2,50,100,BR-RN,20.0
799,27336,67359,4,250,1000,BR-RN,200.0
800,77558,68123,2,790,1580,BR-CE,316.0
801,43699,69260,2,169,338,BR-MS,67.6
802,9981,70839,5,4000,20000,BR-GO,4000.0
803,47475,71194,2,490,980,BR-PR,196.0
804,67445,71622,3,320,960,BR-MT,192.0
805,36306,72975,4,390,1560,BR-RJ,312.0
806,39368,73059,4,279,1116,BR-AC,223.2
807,51314,73684,1,410,410,BR-DF,82.0
808,87156,74170,2,160,320,BR-RJ,64.0
809,80644,74578,5,990,4950,BR-PR,990.0
810,15470,74710,2,590,1180,BR-MT,236.0
811,14074,76471,2,450,900,BR-TO,180.0
812,9397,77301,2,345,690,BR-ES,138.0
813,81822,77564,2,390,780,BR-BA,156.0
814,44424,77748,3,360,1080,BR-PI,216.0
815,33976,78128,5,120,600,BR-PE,120.0
816,6769,79134,1,220,220,BR-CE,44.0
817,64127,79438,6,590,3540,BR-BA,708.0
818,6888,82155,1,350,350,BR-PA,70.0
819,70813,82166,1,120,120,BR-DF,24.0
820,89100,84003,4,4200,16800,BR-AP,3360.0
821,18212,84217,4,120,480,BR-MA,96.0
822,32126,84350,2,210,420,BR-TO,84.0
823,50771,85280,6,340,2040,BR-ES,408.0
824,91498,85416,4,130,520,BR-AC,104.0
825,56571,86961,3,420,1260,BR-ES,252.0
826,20029,87640,5,294,1470,BR-PB,294.0
827,72667,87877,5,139,695,BR-RR,139.0
828,66539,87905,2,399,798,BR-GO,159.6
829,43699,88290,4,169,676,BR-PA,135.2
830,48872,88753,3,120,360,BR-PE,72.0
831,98964,89087,4,280,1120,BR-RJ,224.0
832,5995,89529,6,398,2388,BR-PA,477.6
833,35682,90002,4,250,1000,BR-PA,200.0
834,51238,90106,6,410,2460,BR-AC,492.0
835,12895,90990,3,2600,7800,BR-SP,1560.0
836,41262,91520,4,390,1560,BR-RJ,312.0
837,38723,91533,1,80,80,BR-RN,16.0
838,59784,92092,2,390,780,BR-DF,156.0
839,75557,93333,1,90,90,BR-PE,18.0
840,75557,93885,6,90,540,BR-MT,108.0
841,13906,94609,1,340,340,BR-AL,68.0
842,59337,95223,4,390,1560,BR-BA,312.0
843,83866,96117,2,990,1980,BR-MT,396.0
844,100484,97207,3,320,960,BR-AC,192.0
845,74506,97983,1,420,420,BR-AP,84.0
846,64127,98026,6,590,3540,BR-MA,708.0
847,6381,98044,3,586,1758,BR-PA,351.6
848,100939,99215,3,310,930,BR-MS,186.0
849,47405,99305,4,310,1240,BR-MG,248.0
850,37384,100169,2,700,1400,BR-PI,280.0
851,67445,100558,1,320,320,BR-TO,64.0
852,25562,100842,2,320,640,BR-DF,128.0
853,30263,101249,5,135,675,BR-RR,135.0
854,56350,102206,4,245,980,BR-SC,196.0
855,29301,102303,4,180,720,BR-DF,144.0
856,77558,103350,1,790,790,BR-BA,158.0
857,75706,104143,3,100,300,BR-PA,60.0
858,5412,105057,6,788,4728,BR-CE,945.6
859,44379,106672,4,165,660,BR-PA,132.0
860,29510,107250,4,360,1440,BR-AP,288.0
861,3865,107460,3,6500,19500,BR-AL,3900.0
862,70813,107510,6,120,720,BR-PB,144.0
863,33349,108142,4,270,1080,BR-RS,216.0
864,3829,108215,1,2630,2630,BR-RR,526.0
865,57696,108971,6,410,2460,BR-ES,492.0
866,8673,109560,4,490,1960,BR-TO,392.0
867,33348,109766,6,160,960,BR-RO,192.0
868,4853,110452,5,100,500,BR-SE,100.0
869,98964,110832,3,280,840,BR-SP,168.0
870,7871,111388,6,420,2520,BR-SE,504.0
871,5292,111828,6,576,3456,BR-MT,691.2
872,31651,112165,4,180,720,BR-MA,144.0
873,100484,114060,2,320,640,BR-PR,128.0
874,27336,116194,1,250,250,BR-RJ,50.0
875,10795,116768,4,300,1200,BR-AP,240.0
876,85154,116877,6,420,2520,BR-BA,504.0
877,84743,117312,5,120,600,BR-RS,120.0
878,100961,117596,4,480,1920,BR-SE,384.0
879,95805,118810,2,100,200,BR-MT,40.0
880,33348,119061,5,160,800,BR-RN,160.0
881,6769,119310,4,220,880,BR-RR,176.0
882,51238,120151,5,410,2050,BR-RS,410.0
883,6262,120849,1,644,644,BR-BA,128.8
884,97039,121267,3,320,960,BR-SE,192.0
885,75557,122108,6,90,540,BR-MS,108.0
886,66135,122904,3,490,1470,BR-PI,294.0
887,9809,123000,1,260,260,BR-BA,52.0
888,51238,123594,4,410,1640,BR-AL,328.0
889,11218,123699,6,250,1500,BR-PB,300.0
890,65473,123858,4,210,840,BR-MA,168.0
891,37384,123932,2,700,1400,BR-AP,280.0
892,98640,125399,3,990,2970,BR-RO,594.0
893,30211,126285,1,380,380,BR-SP,76.0
894,36195,126701,2,110,220,BR-PA,44.0
895,29510,127904,5,360,1800,BR-SE,360.0
896,54794,128319,1,350,350,BR-RR,70.0
897,70673,128339,6,210,1260,BR-MS,252.0
898,17258,128474,1,420,420,BR-CE,84.0
899,36306,128684,1,390,390,BR-RN,78.0
900,29510,128733,6,360,2160,BR-SC,432.0
901,4853,128940,1,100,100,BR-AP,20.0
902,3829,129158,1,2630,2630,BR-MG,526.0
903,8707,129561,2,150,300,BR-ES,60.0
904,100460,130227,5,890,4450,BR-PR,890.0
905,98640,130322,1,990,990,BR-RS,198.0
906,13472,133608,2,450,900,BR-MG,180.0
907,47405,133690,6,310,1860,BR-PI,372.0
908,85154,135817,3,420,1260,BR-TO,252.0
909,82990,136212,5,450,2250,BR-SP,450.0
910,73038,136623,3,90,270,BR-PR,54.0
911,7193,137677,5,320,1600,BR-SC,320.0
912,8456,138475,6,360,2160,BR-RS,432.0
913,97039,138521,5,320,1600,BR-AM,320.0
914,9809,138556,3,260,780,BR-TO,156.0
915,45695,138816,2,240,480,BR-CE,96.0
916,72667,58,5,139,695,BR-RS,139.0
917,3451,268,6,250,1500,BR-RS,300.0
918,65473,2032,4,210,840,BR-RJ,168.0
919,5567,2658,1,210,210,BR-RO,42.0
920,100481,3915,4,410,1640,BR-PB,328.0
921,91248,3966,4,45,180,BR-AC,36.0
922,71190,4989,5,360,1800,BR-MT,360.0
923,12812,5408,1,320,320,BR-ES,64.0
924,100460,5434,3,890,2670,BR-CE,534.0
925,39368,5835,6,279,1674,BR-RR,334.8
926,61356,5923,2,390,780,BR-MA,156.0
927,60010,7227,4,90,360,BR-SP,72.0
928,82990,8508,5,450,2250,BR-PB,450.0
929,45878,8639,3,210,630,BR-RN,126.0
930,29893,9958,3,420,1260,BR-SC,252.0
931,17258,10404,4,420,1680,BR-AL,336.0
932,41518,10711,5,260,1300,BR-SC,260.0
933,21244,10971,1,1120,1120,BR-GO,224.0
934,57696,12014,2,410,820,BR-TO,164.0
935,6381,13216,6,586,3516,BR-MT,703.2
936,66539,13490,6,399,2394,BR-BA,478.8
937,22568,13684,6,245,1470,BR-MA,294.0
938,30211,13970,5,380,1900,BR-RS,380.0
939,29012,14006,6,525,3150,BR-AC,630.0
940,37794,14305,5,105,525,BR-SP,105.0
941,48483,14641,2,400,800,BR-PI,160.0
942,47475,17007,5,490,2450,BR-SE,490.0
943,64127,18206,3,590,1770,BR-SE,354.0
944,36306,18584,2,390,780,BR-RJ,156.0
945,86302,19198,3,139,417,BR-AM,83.4
946,55452,19336,4,350,1400,BR-AM,280.0
947,13472,19414,6,450,2700,BR-PI,540.0
948,98640,19669,1,990,990,BR-ES,198.0
949,35129,20229,6,320,1920,BR-SE,384.0
950,66255,20522,6,390,2340,BR-PI,468.0
951,57815,21373,3,100,300,BR-TO,60.0
952,29893,21555,2,420,840,BR-AP,168.0
953,2706,21977,1,590,590,BR-ES,118.0
954,41189,22562,2,160,320,BR-ES,64.0
955,82257,22816,2,1600,3200,BR-ES,640.0
956,5412,24547,6,788,4728,BR-MA,945.6
957,82990,24955,3,450,1350,BR-AL,270.0
958,100983,26015,5,350,1750,BR-PA,350.0
959,73038,27266,6,90,540,BR-PB,108.0
960,53731,27284,5,430,2150,BR-PE,430.0
961,82990,27366,5,450,2250,BR-MT,450.0
962,83792,28592,6,390,2340,BR-BA,468.0
963,83792,28938,4,390,1560,BR-RJ,312.0
964,84692,29654,2,499,998,BR-RS,199.6
965,9809,29677,4,260,1040,BR-SC,208.0
966,43054,30382,2,320,640,BR-GO,128.0
967,53458,31451,5,450,2250,BR-PE,450.0
968,80644,31601,1,990,990,BR-AL,198.0
969,17990,32686,5,3800,19000,BR-MA,3800.0
970,56380,34146,1,179,179,BR-PB,35.8
971,6699,36250,3,320,960,BR-PI,192.0
972,14836,37370,6,1100,6600,BR-MG,1320.0
973,49497,37485,4,320,1280,BR-AL,256.0
974,40082,37638,1,315,315,BR-AM,63.0
975,36306,38136,4,390,1560,BR-PE,312.0
976,33976,38595,1,120,120,BR-PE,24.0
977,45979,39416,1,280,280,BR-AP,56.0
978,59337,41092,2,390,780,BR-BA,156.0
979,64127,41448,4,590,2360,BR-SE,472.0
980,41262,42798,3,390,1170,BR-DF,234.0
981,32986,43637,6,315,1890,BR-PB,378.0
982,9397,43737,4,345,1380,BR-RO,276.0
983,44379,43987,4,165,660,BR-RJ,132.0
984,86302,44082,6,139,834,BR-RR,166.8
985,35129,44929,2,320,640,BR-AL,128.0
986,31651,46386,5,180,900,BR-AC,180.0
987,59784,46774,4,390,1560,BR-GO,312.0
988,18212,47887,5,120,600,BR-AL,120.0
989,44207,49124,2,290,580,BR-RN,116.0
990,3820,49320,1,139,139,BR-MG,27.8
991,6742,50658,6,850,5100,BR-MA,1020.0
992,53458,50743,6,450,2700,BR-ES,540.0
993,5567,51408,5,210,1050,BR-ES,210.0
994,10086,52120,6,750,4500,BR-MA,900.0
995,53731,52861,6,430,2580,BR-SC,516.0
996,83866,53513,4,990,3960,BR-MG,792.0
997,75557,53761,5,90,450,BR-MT,90.0
998,49026,54043,3,240,720,BR-GO,144.0
999,7193,54340,6,320,1920,BR-AP,384.0
1000,44379,54424,1,165,165,BR-AL,33.0
1001,71190,55251,4,360,1440,BR-MS,288.0
1002,97039,57452,1,320,320,BR-RS,64.0
1003,72621,57599,2,179,358,BR-RR,71.6
1004,38723,57817,1,80,80,BR-PA,16.0
1005,29893,58401,5,420,2100,BR-PI,420.0
1006,21429,58579,2,390,780,BR-RJ,156.0
1007,98640,59681,3,990,2970,BR-SP,594.0
1008,60010,62033,3,90,270,BR-RJ,54.0
1009,45979,62240,3,280,840,BR-MA,168.0
1010,50478,63304,1,315,315,BR-ES,63.0
1011,6699,63636,2,320,640,BR-TO,128.0
1012,100481,63702,6,410,2460,BR-AP,492.0
1013,29893,64513,4,420,1680,BR-PI,336.0
1014,51238,64574,4,410,1640,BR-BA,328.0
1015,16634,64640,4,480,1920,BR-RN,384.0
1016,15470,65107,3,590,1770,BR-AP,354.0
1017,17258,65306,3,420,1260,BR-TO,252.0
1018,13705,65678,4,180,720,BR-PB,144.0
1019,9981,65801,2,4000,8000,BR-TO,1600.0
1020,13472,66572,4,450,1800,BR-RO,360.0
1021,59337,66611,3,390,1170,BR-PI,234.0
1022,29510,66877,2,360,720,BR-PA,144.0
1023,3820,67460,6,139,834,BR-SP,166.8
1024,56350,68872,4,245,980,BR-TO,196.0
1025,21244,69229,2,1120,2240,BR-MS,448.0
1026,86845,69303,1,110,110,BR-TO,22.0
1027,60010,70255,5,90,450,BR-RO,90.0
1028,8707,70287,2,150,300,BR-SC,60.0
1029,30211,70410,3,380,1140,BR-RN,228.0
1030,61071,71688,1,450,450,BR-MS,90.0
1031,51314,72771,1,410,410,BR-PB,82.0
1032,9397,73179,6,345,2070,BR-GO,414.0
1033,93262,73568,1,450,450,BR-SC,90.0
1034,75706,73595,1,100,100,BR-PI,20.0
1035,33976,73649,6,120,720,BR-MS,144.0
1036,48872,74956,3,120,360,BR-AC,72.0
1037,36306,76082,6,390,2340,BR-MA,468.0
1038,8456,77162,4,360,1440,BR-RN,288.0
1039,31651,79519,6,180,1080,BR-AL,216.0
1040,4307,80462,1,6175,6175,BR-PI,1235.0
1041,44379,81962,2,165,330,BR-RO,66.0
1042,45979,82061,3,280,840,BR-RR,168.0
1043,66135,82370,6,490,2940,BR-MT,588.0
1044,9981,82412,3,4000,12000,BR-SP,2400.0
1045,5995,83235,5,398,1990,BR-RN,398.0
1046,32126,83538,2,210,420,BR-RN,84.0
1047,2706,84772,1,590,590,BR-PA,118.0
1048,74506,85037,6,420,2520,BR-MA,504.0
1049,21516,85167,4,320,1280,BR-SE,256.0
1050,61071,85260,4,450,1800,BR-SC,360.0
1051,9809,85383,2,260,520,BR-AC,104.0
1052,21429,86237,2,390,780,BR-AM,156.0
1053,86243,86679,1,350,350,BR-MS,70.0
1054,75706,86877,5,100,500,BR-DF,100.0
1055,89100,88359,1,4200,4200,BR-MS,840.0
1056,75557,90668,4,90,360,BR-RN,72.0
1057,51314,92924,5,410,2050,BR-MA,410.0
1058,30263,92966,3,135,405,BR-SE,81.0
1059,7193,93372,2,320,640,BR-PA,128.0
1060,11218,93649,5,250,1250,BR-MT,250.0
1061,66135,94337,2,490,980,BR-AP,196.0
1062,23575,94504,1,210,210,BR-SC,42.0
1063,46573,96267,1,350,350,BR-SE,70.0
1064,4853,97513,1,100,100,BR-RO,20.0
1065,29650,98362,4,120,480,BR-RN,96.0
1066,56571,100191,3,420,1260,BR-SP,252.0
1067,100481,101000,1,410,410,BR-MS,82.0
1068,7193,101356,4,320,1280,BR-PB,256.0
1069,83009,101844,1,280,280,BR-BA,56.0
1070,100939,102048,3,310,930,BR-AC,186.0
1071,43888,102801,2,190,380,BR-PI,76.0
1072,82990,102832,3,450,1350,BR-TO,270.0
1073,29893,103032,1,420,420,BR-PE,84.0
1074,59337,103329,4,390,1560,BR-RN,312.0
1075,53458,103845,5,450,2250,BR-ES,450.0
1076,31835,103878,3,399,1197,BR-SC,239.4
1077,11736,103908,5,740,3700,BR-MT,740.0
1078,18212,104444,6,120,720,BR-SE,144.0
1079,27546,104645,6,336,2016,BR-AP,403.2
1080,100484,104806,5,320,1600,BR-PE,320.0
1081,35682,104940,6,250,1500,BR-CE,300.0
1082,35682,105234,3,250,750,BR-PI,150.0
1083,77558,105640,6,790,4740,BR-PA,948.0
1084,8673,106025,3,490,1470,BR-RN,294.0
1085,17258,106123,1,420,420,BR-MT,84.0
1086,82257,106262,6,1600,9600,BR-BA,1920.0
1087,5292,106266,2,576,1152,BR-MA,230.4
1088,51314,106643,6,410,2460,BR-PI,492.0
1089,71770,107158,6,530,3180,BR-RN,636.0
1090,9397,110547,4,345,1380,BR-BA,276.0
1091,27546,111565,1,336,336,BR-SP,67.2
1092,9809,112074,5,260,1300,BR-MG,260.0
1093,74506,113041,4,420,1680,BR-TO,336.0
1094,85154,113403,5,420,2100,BR-BA,420.0
1095,15875,114631,3,490,1470,BR-SE,294.0
1096,59784,117850,6,390,2340,BR-RS,468.0
1097,17395,118015,4,1400,5600,BR-MT,1120.0
1098,56571,118536,1,420,420,BR-DF,84.0
1099,93262,119033,1,450,450,BR-AM,90.0
1100,5292,119177,4,576,2304,BR-RS,460.8
1101,70673,119526,2,210,420,BR-MG,84.0
1102,73692,120410,1,90,90,BR-RS,18.0
1103,39368,121385,3,279,837,BR-CE,167.4
1104,27659,121719,4,140,560,BR-RN,112.0
1105,53941,121842,5,280,1400,BR-RS,280.0
1106,5567,122199,1,210,210,BR-PE,42.0
1107,45878,122442,5,210,1050,BR-PE,210.0
1108,16634,122540,6,480,2880,BR-PE,576.0
1109,37384,125145,6,700,4200,BR-SP,840.0
1110,33349,125700,1,270,270,BR-ES,54.0
1111,48483,128920,1,400,400,BR-TO,80.0
1112,88368,128948,1,250,250,BR-RJ,50.0
1113,12751,129811,4,400,1600,BR-GO,320.0
1114,37794,130128,6,105,630,BR-SC,126.0
1115,58472,130157,6,150,900,BR-PA,180.0
1116,12895,130977,6,2600,15600,BR-ES,3120.0
1117,40082,131239,6,315,1890,BR-PA,378.0
1118,57708,131903,5,990,4950,BR-BA,990.0
1119,64127,132042,4,590,2360,BR-MS,472.0
1120,45695,132229,5,240,1200,BR-MA,240.0
1121,10086,132425,2,750,1500,BR-CE,300.0
1122,98640,132517,1,990,990,BR-RN,198.0
1123,29510,132691,3,360,1080,BR-SC,216.0
1124,50330,133672,3,210,630,BR-RJ,126.0
1125,66255,133873,2,390,780,BR-SC,156.0
