pedido_id,producto_id,vendedor_id,fecha_compra,total
67255,86544,3,2019-03-21,100
67359,27336,2,2019-03-21,1000
68123,77558,4,2019-03-21,1580
69260,43699,4,2019-03-21,338
70839,9981,3,2019-03-21,20000
71194,47475,5,2019-03-21,980
71622,67445,4,2019-03-21,960
72975,36306,2,2019-03-21,1560
73059,39368,3,2019-03-21,1116
73684,51314,2,2019-03-21,410
74170,87156,1,2019-03-21,320
74578,80644,3,2019-03-21,4950
74710,15470,3,2019-03-21,1180
76471,14074,4,2019-03-21,900
77301,9397,5,2019-03-21,690
77564,81822,1,2019-03-21,780
77748,44424,4,2019-03-21,1080
78128,33976,1,2019-03-21,600
79134,6769,2,2019-03-21,220
79438,64127,3,2019-03-22,3540
82155,6888,1,2019-03-22,350
82166,70813,1,2019-03-22,120
84003,89100,5,2019-03-22,16800
84217,18212,3,2019-03-22,480
84350,32126,3,2019-03-22,420
85280,50771,4,2019-03-22,2040
85416,91498,3,2019-03-22,520
86961,56571,4,2019-03-22,1260
87640,20029,1,2019-03-22,1470
87877,72667,2,2019-03-22,695
87905,66539,5,2019-03-22,798
88290,43699,4,2019-03-22,676
88753,48872,1,2019-03-22,360
89087,98964,3,2019-03-22,1120
89529,5995,3,2019-03-23,2388
90002,35682,2,2019-03-23,1000
90106,51238,2,2019-03-23,2460
90990,12895,3,2019-03-23,7800
91520,41262,3,2019-03-23,1560
91533,38723,3,2019-03-23,80
92092,59784,2,2019-03-23,780
93333,75557,5,2019-03-23,90
93885,75557,3,2019-03-23,540
94609,13906,4,2019-03-23,340
95223,59337,2,2019-03-23,1560
96117,83866,5,2019-03-23,1980
97207,100484,4,2019-03-23,960
97983,74506,3,2019-03-23,420
98026,64127,4,2019-03-23,3540
98044,6381,3,2019-03-23,1758
99215,100939,5,2019-03-23,930
99305,47405,3,2019-03-23,1240
100169,37384,5,2019-03-23,1400
100558,67445,5,2019-03-23,320
100842,25562,2,2019-03-24,640
101249,30263,3,2019-03-24,675
102206,56350,5,2019-03-24,980
102303,29301,4,2019-03-24,720
103350,77558,2,2019-03-24,790
104143,75706,4,2019-03-24,300
105057,5412,2,2019-03-24,4728
106672,44379,3,2019-03-24,660
107250,29510,1,2019-03-24,1440
107460,3865,2,2019-03-24,19500
107510,70813,5,2019-03-24,720
108142,33349,3,2019-03-24,1080
108215,3829,2,2019-03-24,2630
108971,57696,5,2019-03-25,2460
109560,8673,2,2019-03-25,1960
109766,33348,4,2019-03-25,960
110452,4853,4,2019-03-25,500
110832,98964,3,2019-03-25,840
111388,7871,5,2019-03-25,2520
111828,5292,3,2019-03-25,3456
112165,31651,5,2019-03-25,720
114060,100484,2,2019-03-25,640
116194,27336,4,2019-03-25,250
116768,10795,2,2019-03-25,1200
116877,85154,3,2019-03-25,2520
117312,84743,3,2019-03-25,600
117596,100961,2,2019-03-25,1920
118810,95805,2,2019-03-26,200
119061,33348,3,2019-03-26,800
119310,6769,2,2019-03-26,880
120151,51238,3,2019-03-26,2050
120849,6262,3,2019-03-26,644
121267,97039,2,2019-03-26,960
122108,75557,2,2019-03-26,540
122904,66135,3,2019-03-26,1470
123000,9809,2,2019-03-26,260
123594,51238,5,2019-03-26,1640
123699,11218,3,2019-03-26,1500
123858,65473,3,2019-03-26,840
123932,37384,4,2019-03-26,1400
125399,98640,5,2019-03-26,2970
126285,30211,1,2019-03-26,380
126701,36195,2,2019-03-26,220
127904,29510,4,2019-03-27,1800
128319,54794,3,2019-03-27,350
128339,70673,3,2019-03-27,1260
128474,17258,3,2019-03-27,420
128684,36306,4,2019-03-27,390
128733,29510,4,2019-03-27,2160
128940,4853,5,2019-03-27,100
129158,3829,4,2019-03-27,2630
129561,8707,2,2019-03-27,300
130227,100460,1,2019-03-27,4450
130322,98640,3,2019-03-27,990
133608,13472,3,2019-03-27,900
133690,47405,4,2019-03-27,1860
135817,85154,5,2019-03-27,1260
136212,82990,3,2019-03-27,2250
136623,73038,3,2019-03-27,270
137677,7193,4,2019-03-28,1600
138475,8456,3,2019-03-28,2160
138521,97039,1,2019-03-28,1600
138556,9809,5,2019-03-28,780
138816,45695,5,2019-03-28,480
58,72667,4,2019-03-28,695
268,3451,5,2019-03-28,1500
2032,65473,3,2019-03-28,840
2658,5567,4,2019-03-28,210
3915,100481,3,2019-03-28,1640
3966,91248,3,2019-03-28,180
4989,71190,3,2019-03-28,1800
5408,12812,3,2019-03-28,320
5434,100460,3,2019-03-28,2670
5835,39368,3,2019-03-28,1674
5923,61356,2,2019-03-28,780
7227,60010,2,2019-03-28,360
8508,82990,2,2019-03-28,2250
8639,45878,1,2019-03-28,630
9958,29893,2,2019-03-29,1260
10404,17258,5,2019-03-29,1680
10711,41518,4,2019-03-29,1300
10971,21244,1,2019-03-29,1120
12014,57696,4,2019-03-29,820
13216,6381,4,2019-03-29,3516
13490,66539,3,2019-03-29,2394
13684,22568,1,2019-03-29,1470
13970,30211,1,2019-03-29,1900
14006,29012,5,2019-03-30,3150
14305,37794,4,2019-03-30,525
14641,48483,3,2019-03-30,800
17007,47475,3,2019-03-30,2450
18206,64127,2,2019-03-30,1770
18584,36306,2,2019-03-30,780
19198,86302,2,2019-03-30,417
19336,55452,2,2019-03-30,1400
19414,13472,5,2019-03-30,2700
19669,98640,3,2019-03-30,990
20229,35129,2,2019-03-30,1920
20522,66255,5,2019-03-30,2340
21373,57815,1,2019-03-30,300
21555,29893,5,2019-03-30,840
21977,2706,2,2019-03-30,590
22562,41189,5,2019-03-30,320
22816,82257,3,2019-03-30,3200
24547,5412,3,2019-03-30,4728
24955,82990,3,2019-03-31,1350
26015,100983,3,2019-03-31,1750
27266,73038,5,2019-03-31,540
27284,53731,1,2019-03-31,2150
27366,82990,4,2019-03-31,2250
28592,83792,1,2019-03-31,2340
28938,83792,4,2019-03-31,1560
29654,84692,3,2019-03-31,998
29677,9809,4,2019-03-31,1040
30382,43054,5,2019-03-31,640
31451,53458,5,2019-03-31,2250
31601,80644,2,2019-03-31,990
32686,17990,5,2019-03-31,19000
34146,56380,5,2019-03-31,179
36250,6699,1,2019-03-31,960
37370,14836,3,2019-03-31,6600
37485,49497,1,2019-03-31,1280
37638,40082,2,2019-03-31,315
38136,36306,5,2019-03-31,1560
38595,33976,3,2019-04-01,120
39416,45979,5,2019-04-01,280
41092,59337,4,2019-04-01,780
41448,64127,4,2019-04-01,2360
42798,41262,1,2019-04-01,1170
43637,32986,2,2019-04-01,1890
43737,9397,4,2019-04-01,1380
43987,44379,2,2019-04-01,660
44082,86302,3,2019-04-01,834
44929,35129,4,2019-04-02,640
46386,31651,1,2019-04-02,900
46774,59784,2,2019-04-02,1560
47887,18212,5,2019-04-02,600
49124,44207,2,2019-04-02,580
49320,3820,4,2019-04-02,139
50658,6742,4,2019-04-02,5100
50743,53458,3,2019-04-02,2700
51408,5567,1,2019-04-03,1050
52120,10086,3,2019-04-03,4500
52861,53731,3,2019-04-03,2580
53513,83866,3,2019-04-03,3960
53761,75557,3,2019-04-03,450
54043,49026,5,2019-04-03,720
54340,7193,5,2019-04-03,1920
54424,44379,1,2019-04-03,165
55251,71190,4,2019-04-03,1440
57452,97039,5,2019-04-03,320
57599,72621,3,2019-04-03,358
57817,38723,3,2019-04-04,80
58401,29893,1,2019-04-04,2100
58579,21429,3,2019-04-04,780
59681,98640,3,2019-04-04,2970
62033,60010,3,2019-04-04,270
62240,45979,3,2019-04-04,840
63304,50478,2,2019-04-04,315
63636,6699,5,2019-04-04,640
63702,100481,1,2019-04-04,2460
64513,29893,3,2019-04-04,1680
64574,51238,1,2019-04-04,1640
64640,16634,3,2019-04-04,1920
65107,15470,4,2019-04-04,1770
65306,17258,3,2019-04-04,1260
65678,13705,4,2019-04-04,720
65801,9981,3,2019-04-04,8000
66572,13472,2,2019-04-04,1800
66611,59337,2,2019-04-04,1170
66877,29510,5,2019-04-04,720
67460,3820,4,2019-04-05,834
68872,56350,1,2019-04-05,980
69229,21244,3,2019-04-05,2240
69303,86845,5,2019-04-05,110
70255,60010,2,2019-04-05,450
70287,8707,3,2019-04-05,300
70410,30211,5,2019-04-05,1140
71688,61071,4,2019-04-05,450
72771,51314,4,2019-04-05,410
73179,9397,1,2019-04-05,2070
73568,93262,5,2019-04-05,450
73595,75706,3,2019-04-05,100
73649,33976,4,2019-04-05,720
74956,48872,5,2019-04-05,360
76082,36306,3,2019-04-05,2340
77162,8456,3,2019-04-05,1440
79519,31651,2,2019-04-05,1080
80462,4307,5,2019-04-05,6175
81962,44379,1,2019-04-05,330
82061,45979,2,2019-04-05,840
82370,66135,2,2019-04-05,2940
82412,9981,3,2019-04-05,12000
83235,5995,3,2019-04-05,1990
83538,32126,3,2019-04-05,420
84772,2706,3,2019-04-05,590
85037,74506,2,2019-04-05,2520
85167,21516,5,2019-04-06,1280
85260,61071,3,2019-04-06,1800
85383,9809,4,2019-04-06,520
86237,21429,1,2019-04-06,780
86679,86243,4,2019-04-06,350
86877,75706,4,2019-04-06,500
88359,89100,3,2019-04-06,4200
90668,75557,3,2019-04-06,360
92924,51314,1,2019-04-06,2050
92966,30263,3,2019-04-06,405
93372,7193,4,2019-04-06,640
93649,11218,4,2019-04-06,1250
94337,66135,5,2019-04-06,980
94504,23575,2,2019-04-07,210
96267,46573,1,2019-04-07,350
97513,4853,3,2019-04-07,100
98362,29650,4,2019-04-07,480
100191,56571,4,2019-04-07,1260
101000,100481,5,2019-04-07,410
101356,7193,1,2019-04-07,1280
101844,83009,3,2019-04-07,280
102048,100939,2,2019-04-07,930
102801,43888,5,2019-04-07,380
102832,82990,5,2019-04-07,1350
103032,29893,4,2019-04-07,420
103329,59337,4,2019-04-07,1560
103845,53458,4,2019-04-07,2250
103878,31835,4,2019-04-07,1197
103908,11736,5,2019-04-07,3700
104444,18212,4,2019-04-07,720
104645,27546,3,2019-04-07,2016
104806,100484,3,2019-04-07,1600
104940,35682,1,2019-04-08,1500
105234,35682,2,2019-04-08,750
105640,77558,3,2019-04-08,4740
106025,8673,2,2019-04-08,1470
106123,17258,1,2019-04-08,420
106262,82257,3,2019-04-08,9600
106266,5292,3,2019-04-08,1152
106643,51314,5,2019-04-08,2460
107158,71770,1,2019-04-08,3180
110547,9397,3,2019-04-08,1380
111565,27546,2,2019-04-08,336
112074,9809,5,2019-04-08,1300
113041,74506,1,2019-04-08,1680
113403,85154,5,2019-04-08,2100
114631,15875,4,2019-04-08,1470
117850,59784,3,2019-04-08,2340
118015,17395,4,2019-04-08,5600
118536,56571,4,2019-04-09,420
119033,93262,5,2019-04-09,450
119177,5292,2,2019-04-09,2304
119526,70673,1,2019-04-09,420
120410,73692,1,2019-04-09,90
121385,39368,2,2019-04-09,837
121719,27659,4,2019-04-09,560
121842,53941,5,2019-04-09,1400
122199,5567,5,2019-04-09,210
122442,45878,3,2019-04-09,1050
122540,16634,5,2019-04-09,2880
125145,37384,4,2019-04-09,4200
125700,33349,3,2019-04-09,270
128920,48483,1,2019-04-09,400
128948,88368,3,2019-04-09,250
129811,12751,5,2019-04-10,1600
130128,37794,5,2019-04-10,630
130157,58472,5,2019-04-10,900
130977,12895,5,2019-04-10,15600
131239,40082,1,2019-04-10,1890
131903,57708,2,2019-04-10,4950
132042,64127,3,2019-04-10,2360
132229,45695,4,2019-04-10,1200
132425,10086,4,2019-04-10,1500
132517,98640,2,2019-04-10,990
132691,29510,3,2019-04-10,1080
133672,50330,5,2019-04-10,630
133873,66255,5,2019-04-10,780
135233,87711,4,2019-04-10,700
135920,100481,1,2019-04-10,2460
137952,93262,5,2019-04-10,1350
138731,36306,4,2019-04-10,390
138790,31835,1,2019-04-10,1197
1341,24159,3,2019-04-11,1620
2529,50330,5,2019-04-11,1050
2556,55051,1,2019-04-11,760
3179,68110,1,2019-04-11,3160
3317,86845,3,2019-04-11,330
3479,6262,5,2019-04-11,1932
3837,32890,5,2019-04-11,480
3901,57815,5,2019-04-11,500
4465,86302,5,2019-04-11,834
4649,41262,2,2019-04-11,1950
5511,64127,3,2019-04-11,3540
6165,27546,5,2019-04-11,672
7435,91248,5,2019-04-11,225
7891,61356,2,2019-04-11,1170
8253,53138,4,2019-04-11,1380
9385,6888,5,2019-04-11,2100
9431,37384,3,2019-04-11,700
10622,29893,3,2019-04-11,420
10879,66539,2,2019-04-12,1596
10912,86544,5,2019-04-12,150
11520,98964,2,2019-04-12,1680
11850,97039,2,2019-04-12,1600
12824,98964,4,2019-04-12,840
14409,58245,5,2019-04-12,360
15501,36306,1,2019-04-12,1950
15634,80644,4,2019-04-12,1980
16374,5567,2,2019-04-12,840
16713,65473,1,2019-04-12,840
17337,83009,5,2019-04-12,1400
17340,79079,3,2019-04-12,1920
17355,13705,5,2019-04-12,180
17612,100961,1,2019-04-12,2880
17923,27659,3,2019-04-13,700
18305,60010,4,2019-04-13,270
18330,100932,2,2019-04-13,23400
19407,5292,5,2019-04-13,2880
19508,61071,4,2019-04-13,1350
20373,17990,1,2019-04-13,22800
22531,17258,1,2019-04-13,1680
22587,84176,2,2019-04-13,620
22888,6888,5,2019-04-13,1050
24773,61071,1,2019-04-13,1350
25618,79079,4,2019-04-13,1920
26678,7940,1,2019-04-13,7200
27098,28699,1,2019-04-13,1260
27789,18751,2,2019-04-13,1980
27969,29650,1,2019-04-13,120
28662,5995,4,2019-04-14,1592
29577,62594,5,2019-04-14,600
29632,83795,2,2019-04-14,1550
30880,10086,2,2019-04-14,2250
31566,44379,1,2019-04-14,495
32709,45878,5,2019-04-14,630
33121,70673,1,2019-04-14,840
33843,53941,5,2019-04-14,840
33939,41189,2,2019-04-14,480
34090,41189,4,2019-04-14,480
34282,23575,4,2019-04-14,1050
34385,91248,1,2019-04-14,180
34982,77079,2,2019-04-14,200
35593,60010,4,2019-04-14,540
36464,5567,2,2019-04-14,210
37400,56571,5,2019-04-14,2520
38696,100481,2,2019-04-15,2460
39047,71770,1,2019-04-15,2650
39174,5567,4,2019-04-15,210
39210,37794,2,2019-04-15,210
40012,77558,2,2019-04-15,790
40741,13716,5,2019-04-15,1350
40757,50330,3,2019-04-15,210
41268,37384,1,2019-04-15,4200
43201,43699,2,2019-04-16,845
43516,4553,4,2019-04-16,660
43768,53458,3,2019-04-16,450
44059,19432,1,2019-04-16,760
44369,83795,3,2019-04-16,930
45023,45979,4,2019-04-16,1400
45339,6137,2,2019-04-16,600
45690,83795,3,2019-04-16,620
46677,17329,5,2019-04-17,1770
47001,17329,2,2019-04-17,2360
47750,77079,2,2019-04-17,200
48181,13472,3,2019-04-17,900
48296,8691,1,2019-04-17,1080
48612,74506,5,2019-04-17,1260
50671,60010,3,2019-04-17,180
51490,8673,5,2019-04-17,2450
51838,37794,3,2019-04-17,105
52106,6769,2,2019-04-17,440
52231,79551,4,2019-04-17,1450
52735,57696,5,2019-04-17,820
53391,14836,5,2019-04-18,4400
53537,18128,1,2019-04-18,795
53572,13814,5,2019-04-18,2750
55634,3829,1,2019-04-18,7890
56566,27336,3,2019-04-18,1000
58807,17395,3,2019-04-18,2800
59379,29510,5,2019-04-18,720
59772,29650,4,2019-04-18,600
59878,6137,1,2019-04-18,500
61802,59784,3,2019-04-18,1560
63230,53941,5,2019-04-19,1400
65027,61356,3,2019-04-19,2340
65790,59337,5,2019-04-19,1560
66463,43054,5,2019-04-19,1920
67599,10795,5,2019-04-19,600
67886,30211,4,2019-04-19,1900
68607,47475,2,2019-04-19,2450
69084,36306,5,2019-04-19,390
69401,32890,4,2019-04-19,1920
69901,19432,3,2019-04-19,950
70499,73692,1,2019-04-19,180
70583,51314,5,2019-04-19,1230
71818,22568,1,2019-04-19,245
71928,4835,5,2019-04-19,1120
72828,41518,1,2019-04-19,260
72926,53458,2,2019-04-19,1800
72936,17990,1,2019-04-19,11400
74169,46573,1,2019-04-19,2100
74214,77079,2,2019-04-19,600
74678,66539,2,2019-04-19,399
75063,56571,2,2019-04-19,420
75357,70240,5,2019-04-19,1160
75480,87156,5,2019-04-19,480
77276,31651,3,2019-04-19,360
77731,89100,5,2019-04-19,4200
77821,30263,3,2019-04-20,810
78999,21244,4,2019-04-20,5600
79106,17258,3,2019-04-20,2520
80355,57696,5,2019-04-20,410
81453,39814,5,2019-04-20,390
81559,31651,5,2019-04-20,720
82491,2706,4,2019-04-20,2360
82668,79551,2,2019-04-20,290
83107,42913,2,2019-04-20,15540
83438,28699,3,2019-04-20,1680
84139,20029,5,2019-04-20,882
84543,41518,5,2019-04-20,1560
84637,18751,5,2019-04-21,1980
86009,9397,4,2019-04-21,345
86495,6888,5,2019-04-21,700
86733,77558,5,2019-04-21,1580
88106,10795,3,2019-04-21,1500
88411,44379,2,2019-04-21,990
89697,36195,1,2019-04-21,330
89739,3865,4,2019-04-21,39000
90086,25562,3,2019-04-21,640
90121,98964,5,2019-04-21,1680
91655,23575,1,2019-04-21,630
91733,4553,1,2019-04-21,220
92056,41262,5,2019-04-21,2340
92828,41189,5,2019-04-22,320
93509,9809,2,2019-04-22,780
94803,91498,1,2019-04-22,650
96158,7729,1,2019-04-22,2160
96173,27659,2,2019-04-22,840
97274,77079,1,2019-04-22,300
99094,50478,5,2019-04-22,945
99230,50478,4,2019-04-22,1890
99705,47405,2,2019-04-22,1860
99917,12751,4,2019-04-22,800
100109,82257,5,2019-04-22,1600
100536,2706,5,2019-04-22,590
102421,79079,5,2019-04-22,320
104609,64127,1,2019-04-22,1180
104721,21516,1,2019-04-22,1920
105931,79079,3,2019-04-22,1600
106401,88368,3,2019-04-23,250
106669,36306,2,2019-04-23,1560
106870,32986,1,2019-04-23,945
107406,3865,5,2019-04-23,26000
108385,3865,5,2019-04-23,26000
111189,7729,3,2019-04-23,2160
112287,70240,5,2019-04-23,870
112381,6262,2,2019-04-23,1288
112949,4553,5,2019-04-23,660
113081,57708,5,2019-04-23,990
114851,87156,4,2019-04-23,800
114903,18212,5,2019-04-23,480
115500,13472,3,2019-04-23,450
115819,11736,2,2019-04-23,2220
115865,17990,5,2019-04-23,7600
115878,8691,5,2019-04-24,1080
116108,75706,2,2019-04-24,100
116142,18751,2,2019-04-24,2970
117289,54794,5,2019-04-24,1400
117300,48483,5,2019-04-24,1600
117559,39368,1,2019-04-24,837
118040,21516,4,2019-04-24,320
118758,16634,3,2019-04-24,1920
119032,97039,3,2019-04-24,1920
119608,6742,5,2019-04-24,4250
119939,29650,5,2019-04-24,600
120310,66135,2,2019-04-24,2450
121156,100932,4,2019-04-24,3900
121206,61356,5,2019-04-24,390
121852,70240,2,2019-04-24,870
122083,4553,4,2019-04-24,550
123917,50330,4,2019-04-24,1050
124038,28699,5,2019-04-24,2520
124535,5567,3,2019-04-24,630
124633,44424,5,2019-04-24,1440
126456,9981,1,2019-04-24,8000
127469,6742,5,2019-04-24,4250
127684,73692,4,2019-04-24,360
130196,4307,3,2019-04-25,24700
131251,24159,3,2019-04-25,270
132599,64127,5,2019-04-25,2360
132862,82990,5,2019-04-25,900
133125,100961,1,2019-04-25,480
133660,29650,2,2019-04-25,360
133680,9981,5,2019-04-25,16000
135039,3820,1,2019-04-25,556
135096,29012,3,2019-04-25,2625
135107,48483,1,2019-04-25,2000
136187,66255,5,2019-04-25,390
136336,13716,5,2019-04-25,900
136968,8456,5,2019-04-25,1080
137579,50330,1,2019-04-25,210
138674,50771,3,2019-04-25,1360
139056,95805,2,2019-04-25,600
139113,18751,3,2019-04-25,2970
139548,55051,5,2019-04-25,760
669,53138,5,2019-04-25,690
865,64127,5,2019-04-25,2950
1764,61071,5,2019-04-25,900
2218,73692,1,2019-04-25,450
3723,2706,2,2019-04-26,2360
4182,13705,2,2019-04-26,180
4374,18751,2,2019-04-26,4950
5033,9397,1,2019-04-26,345
5128,67445,3,2019-04-26,960
5468,50330,5,2019-04-26,1050
6438,5995,3,2019-04-26,1990
6987,61071,2,2019-04-26,450
7704,60010,1,2019-04-26,90
8856,72621,3,2019-04-26,1074
9368,10795,3,2019-04-26,900
12567,40082,4,2019-04-26,315
13119,29893,4,2019-04-26,420
13206,66539,5,2019-04-26,2394
13593,30263,5,2019-04-26,540
14185,21516,1,2019-04-26,640
15431,18128,3,2019-04-26,1590
18500,70240,5,2019-04-26,1160
18702,13705,1,2019-04-26,1080
20246,47405,2,2019-04-27,620
20751,18128,5,2019-04-27,3180
21088,100961,5,2019-04-27,2400
21496,11218,1,2019-04-27,1250
21830,100481,5,2019-04-27,410
22364,64127,1,2019-04-27,2360
22420,83792,5,2019-04-27,390
22770,46573,3,2019-04-27,350
22849,97039,4,2019-04-27,640
23268,41189,1,2019-04-27,640
23714,27336,5,2019-04-27,1250
25055,3865,4,2019-04-27,39000
25095,31835,4,2019-04-28,1995
26296,29650,3,2019-04-28,360
28004,31651,5,2019-04-28,180
28874,47405,2,2019-04-28,1860
28940,100983,2,2019-04-28,2100
29020,44379,5,2019-04-28,165
29310,50771,1,2019-04-28,1360
29519,43888,1,2019-04-28,760
31711,6262,3,2019-04-28,3864
31846,82257,3,2019-04-28,1600
33228,45878,3,2019-04-28,840
33246,77558,5,2019-04-28,1580
33903,13814,4,2019-04-28,3300
34174,30263,2,2019-04-28,270
34300,22407,2,2019-04-28,600
34931,60010,1,2019-04-29,180
35258,58472,5,2019-04-29,300
35862,8456,5,2019-04-29,1440
36273,32126,5,2019-04-29,630
36414,31835,5,2019-04-29,1995
37028,70813,5,2019-04-29,240
37119,45878,2,2019-04-29,840
38666,53138,1,2019-04-29,1380
38726,59337,4,2019-04-29,1560
39011,50771,2,2019-04-29,2040
39055,12609,4,2019-04-30,1280
39811,14836,3,2019-04-30,5500
39828,41189,1,2019-04-30,320
39920,6262,5,2019-04-30,644
40022,86544,1,2019-04-30,200
40229,44207,5,2019-04-30,290
41227,86544,5,2019-04-30,150
43078,22407,5,2019-04-30,200
43800,39814,5,2019-04-30,1950
44248,66539,5,2019-04-30,798
44999,8707,5,2019-04-30,300
45406,6137,1,2019-04-30,600
46126,75706,5,2019-04-30,400
46711,18790,1,2019-04-30,890
47302,3865,2,2019-04-30,32500
47580,13472,3,2019-04-30,2250
47599,33976,5,2019-04-30,720
47625,66135,5,2019-04-30,980
48635,46573,1,2019-05-01,2100
49645,82257,1,2019-05-01,6400
50708,32126,3,2019-05-01,1260
52273,83009,5,2019-05-01,280
53326,18128,2,2019-05-01,795
53866,29893,3,2019-05-01,840
55494,17329,5,2019-05-01,2360
55542,13716,2,2019-05-01,1800
55995,17329,5,2019-05-01,590
58622,35682,3,2019-05-01,500
59069,8456,1,2019-05-01,360
59483,85154,4,2019-05-01,2100
60005,83866,5,2019-05-01,2970
60037,51314,4,2019-05-01,410
60738,9809,4,2019-05-01,1040
61537,13814,1,2019-05-01,2750
61899,45695,1,2019-05-01,240
62045,37384,2,2019-05-01,2100
62224,10086,2,2019-05-01,1500
62234,55051,1,2019-05-01,3800
62519,10086,4,2019-05-01,4500
62558,45695,5,2019-05-01,960
63254,75557,2,2019-05-01,180
64976,6381,1,2019-05-01,2344
65078,95805,5,2019-05-01,400
66183,60010,1,2019-05-02,540
67953,29301,1,2019-05-02,540
68239,83009,5,2019-05-02,560
68938,86845,2,2019-05-02,110
70439,23575,5,2019-05-02,840
70442,53458,4,2019-05-02,450
70723,50478,4,2019-05-02,1575
71351,65473,5,2019-05-02,840
71553,33349,4,2019-05-02,810
71581,86243,5,2019-05-02,1400
71970,50330,5,2019-05-02,1260
74238,11736,5,2019-05-02,3700
74805,4307,2,2019-05-02,12350
75178,15470,3,2019-05-02,1770
